#chrom	start	end	tmp/bam/control.bam_cov	tmp/bam/deleted.bam_cov	tmp/bam/inverted.bam_cov	tmp/bam/control.bam_count	tmp/bam/deleted.bam_count	tmp/bam/inverted.bam_count
chr01	35260000	35270000	149803	161261	139798	1012	1091	942
chr01	35270000	35280000	151326	155490	144048	1022	1051	970
chr01	35280000	35290000	139758	148005	150310	947	1001	1017
chr01	35290000	35300000	147344	146969	140551	999	995	950
chr01	35300000	35310000	140791	151128	144707	955	1029	979
chr01	35310000	35320000	144668	143377	144484	973	967	979
chr01	35320000	35330000	143413	143901	149121	966	973	1009
chr01	35330000	35340000	146777	150381	140724	992	1017	954
chr01	35340000	35350000	155242	150589	153945	1051	1017	1041
chr01	35350000	35360000	133324	147131	154449	903	997	1048
chr01	35360000	35370000	152245	141518	143726	1028	957	973
chr01	35370000	35380000	138945	153763	145831	944	1037	990
chr01	35380000	35390000	147407	151588	143174	995	1028	968
chr01	35390000	35400000	145600	149076	154057	985	1011	1044
chr01	35400000	35410000	146287	153543	152580	993	1036	1037
chr01	35410000	35420000	148144	157977	148122	1003	1063	999
chr01	35420000	35430000	139968	153341	147670	954	1032	1002
chr01	35430000	35440000	142671	141955	144656	967	957	982
chr01	35440000	35450000	142221	147911	142823	964	1001	964
chr01	35450000	35460000	146147	145148	153722	991	985	1040
chr01	35460000	35470000	150410	153596	152110	1016	1040	1028
chr01	35470000	35480000	142533	146726	150545	961	993	1015
chr01	35480000	35490000	151571	154956	148317	1020	1052	1001
chr01	35490000	35500000	151224	145320	138769	1020	987	936
chr01	35500000	35510000	147760	156850	142825	1001	1065	966
chr01	35510000	35520000	144715	161456	152225	981	1089	1030
chr01	35520000	35530000	146700	153433	166312	995	1037	1126
chr01	35530000	35540000	140579	148759	158243	952	1008	1078
chr01	35540000	35550000	146313	159577	159021	990	1083	1079
chr01	35550000	35560000	150546	148847	157120	1017	1012	1060
chr01	35560000	35570000	145745	148135	142326	985	1000	964
chr01	35570000	35580000	144930	155633	156644	981	1051	1060
chr01	35580000	35590000	151984	154509	158004	1031	1049	1068
chr01	35590000	35600000	140735	156816	139493	954	1062	945
chr01	35600000	35610000	152608	144815	144792	1031	979	977
chr01	35610000	35620000	140715	142358	143779	962	961	970
chr01	35620000	35630000	150219	156413	152753	1019	1059	1028
chr01	35630000	35640000	148464	153439	138099	1003	1043	934
chr01	35640000	35650000	158805	157682	145678	1076	1069	983
chr01	35650000	35660000	146492	144025	144795	994	974	981
chr01	35660000	35670000	142310	142428	147444	967	962	996
chr01	35670000	35680000	160402	157828	156548	1087	1061	1059
chr01	35680000	35690000	147292	147190	156487	1006	996	1058
chr01	35690000	35700000	153030	145583	148508	1040	980	1006
chr01	35700000	35710000	145971	148271	159255	988	1000	1073
chr01	35710000	35720000	149815	146839	136029	1013	993	914
chr01	35720000	35730000	147886	148173	152960	999	1000	1034
chr01	35730000	35740000	145422	144876	138270	981	983	936
chr01	35740000	35750000	147086	154105	151495	991	1043	1024
chr01	35750000	35760000	139457	146904	153926	941	993	1038
chr01	35760000	35770000	142120	164241	146847	965	1106	992
chr01	35770000	35780000	141783	152788	143494	959	1036	968
chr01	35780000	35790000	139844	142654	137164	949	969	922
chr01	35790000	35800000	152574	144811	147682	1029	986	996
chr01	35800000	35810000	151799	150576	136256	1026	1026	922
chr01	35810000	35820000	146844	147112	144856	992	998	981
chr01	35820000	35830000	147304	138858	161934	995	944	1091
chr01	35830000	35840000	139879	148976	145859	949	1012	984
chr01	35840000	35850000	162770	159505	137108	1104	1083	929
chr01	35850000	35860000	150719	147037	144355	1024	991	979
chr01	35860000	35870000	160398	156824	162038	1087	1056	1094
chr01	35870000	35880000	148588	143063	144134	1005	966	980
chr01	35880000	35890000	145482	150569	143680	981	1025	973
chr01	35890000	35900000	154016	157253	151592	1042	1063	1026
chr01	35900000	35910000	140935	144223	155321	958	974	1048
chr01	35910000	35920000	156352	141342	147003	1062	958	995
chr01	35920000	35930000	142465	157411	152197	964	1062	1034
chr01	35930000	35940000	154656	150726	134591	1041	1017	915
chr01	35940000	35950000	136062	158561	142541	927	1072	967
chr01	35950000	35960000	153862	159862	160138	1043	1079	1084
chr01	35960000	35970000	157658	149363	144578	1069	1011	984
chr01	35970000	35980000	141151	149739	153951	953	1011	1043
chr01	35980000	35990000	143571	156877	158677	975	1060	1074
chr01	35990000	36000000	133960	158024	155458	909	1073	1052
chr01	36000000	36010000	143051	161418	148050	969	1099	1001
chr01	36010000	36020000	139123	148139	140670	940	1004	953
chr01	36020000	36030000	155103	146730	142214	1054	992	964
chr01	36030000	36040000	153925	153269	142484	1039	1035	962
chr01	36040000	36050000	144736	147494	145710	977	996	987
chr01	36050000	36060000	145883	141242	151193	989	954	1025
chr01	36060000	36070000	145951	149216	155577	986	1007	1051
chr01	36070000	36080000	146993	163933	153198	995	1113	1037
chr01	36080000	36090000	143739	150562	147062	972	1020	1004
chr01	36090000	36100000	153435	151570	157378	1044	1024	1070
chr01	36100000	36110000	143025	155639	142521	973	1048	967
chr01	36110000	36120000	154733	154032	160785	1044	1041	1090
chr01	36120000	36130000	153487	155806	142969	1038	1064	968
chr01	36130000	36140000	145888	149653	157894	986	1014	1064
chr01	36140000	36150000	148420	154756	138398	1002	1051	934
chr01	36150000	36160000	151921	145478	151535	1027	987	1027
chr01	36160000	36170000	153504	144485	154746	1033	978	1051
chr01	36170000	36180000	161417	142852	137450	1094	965	934
chr01	36180000	36190000	147243	142181	156472	1002	963	1056
chr01	36190000	36200000	154195	158696	149459	1053	1072	1014
chr01	36200000	36210000	155566	159097	151397	1058	1073	1026
chr01	36210000	36220000	153845	159364	147181	1038	1083	1001
chr01	36220000	36230000	154663	144063	147185	1048	974	998
chr01	36230000	36240000	144204	153279	150574	978	1039	1019
chr01	36240000	36250000	144983	160312	152995	986	1087	1036
chr01	36250000	36260000	162668	152094	142826	1104	1034	971
chr01	36260000	36270000	151574	141713	148783	1024	956	1004
chr01	36270000	36280000	144241	145699	147633	974	991	998
chr01	36280000	36290000	155400	152587	147948	1049	1033	1000
chr01	36290000	36300000	142575	148581	153213	964	1006	1036
chr01	36300000	36310000	153758	151549	147656	1033	1020	1001
chr01	36310000	36320000	151195	150795	142238	1022	1018	962
chr01	36320000	36330000	140410	142981	140178	954	971	953
chr01	36330000	36340000	150381	160951	154656	1016	1093	1045
chr01	36340000	36350000	145521	151409	156787	987	1021	1059
chr01	36350000	36360000	147371	148298	144055	1000	1005	974
chr01	36360000	36370000	150708	145126	151848	1021	982	1023
chr01	36370000	36380000	152394	153150	150839	1032	1038	1022
chr01	36380000	36390000	149298	151967	160412	1003	1029	1085
chr01	36390000	36400000	145150	151597	146920	980	1032	990
chr01	36400000	36410000	141066	152038	146032	954	1031	985
chr01	36410000	36420000	139130	154075	154318	938	1042	1043
chr01	36420000	36430000	145888	151766	161788	986	1027	1096
chr01	36430000	36440000	154078	150513	156405	1040	1017	1060
chr01	36440000	36450000	147726	137635	143360	997	934	973
chr01	36450000	36460000	154909	164303	148914	1046	1108	1004
chr01	36460000	36470000	146756	151750	149342	991	1031	1010
chr01	36470000	36480000	141250	139423	134147	954	947	904
chr01	36480000	36490000	148418	157202	162836	1003	1064	1097
chr01	36490000	36500000	144219	165699	145779	977	1117	994
chr01	36500000	36510000	154739	141209	155554	1049	958	1051
chr01	36510000	36520000	160358	155650	147198	1087	1055	996
chr01	36520000	36530000	148809	146175	150266	1007	990	1015
chr01	36530000	36540000	145344	154496	139584	981	1045	941
chr01	36540000	36550000	139747	156214	143580	942	1062	971
chr01	36550000	36560000	164858	149615	148019	1115	1016	1004
chr01	36560000	36570000	151592	149109	139803	1029	1011	948
chr01	36570000	36580000	145858	156520	138699	987	1057	934
chr01	36580000	36590000	151426	145976	148495	1026	985	999
chr01	36590000	36600000	154373	151330	132455	1040	1023	897
chr01	36600000	36610000	132368	145122	151724	901	981	1030
chr01	36610000	36620000	155300	151818	143027	1051	1029	967
chr01	36620000	36630000	134503	150904	152300	911	1016	1028
chr01	36630000	36640000	147293	142501	155146	999	961	1054
chr01	36640000	36650000	152309	159557	140338	1030	1078	953
chr01	36650000	36660000	154306	150792	148326	1043	1020	1003
chr01	36660000	36670000	150628	160626	162723	1020	1082	1100
chr01	36670000	36680000	155895	146432	160557	1052	992	1088
chr01	36680000	36690000	144322	149707	136352	984	1016	922
chr01	36690000	36700000	155885	146882	147465	1057	1002	991
chr01	36700000	36710000	154366	153559	150420	1042	1041	1017
chr01	36710000	36720000	152069	166318	141459	1029	1120	956
chr01	36720000	36730000	144836	148067	147563	980	1007	993
chr01	36730000	36740000	144449	159316	138974	977	1079	939
chr01	36740000	36750000	145129	152652	143160	978	1036	970
chr01	36750000	36760000	147434	145070	148736	997	985	1009
chr01	36760000	36770000	152374	155576	137760	1031	1049	937
chr01	36770000	36780000	141029	150768	148821	955	1018	1006
chr01	36780000	36790000	140775	151281	147939	955	1025	1001
chr01	36790000	36800000	153232	153927	140934	1035	1044	954
chr01	36800000	36810000	149523	156030	146397	1010	1052	992
chr01	36810000	36820000	155473	144281	143106	1054	979	969
chr01	36820000	36830000	151941	138755	145147	1033	934	985
chr01	36830000	36840000	133428	143708	145549	907	972	986
chr01	36840000	36850000	138464	154240	145415	935	1044	984
chr01	36850000	36860000	136263	159440	143824	921	1081	979
chr01	36860000	36870000	151093	154588	148608	1023	1043	1000
chr01	36870000	36880000	148343	151515	142250	1002	1028	959
chr01	36880000	36890000	160632	156404	153041	1087	1062	1039
chr01	36890000	36900000	146232	153397	135835	989	1039	920
chr01	36900000	36910000	143034	159339	161065	964	1075	1093
chr01	36910000	36920000	147990	153786	153302	1001	1040	1035
chr01	36920000	36930000	149956	155339	142546	1013	1055	966
chr01	36930000	36940000	152983	161353	156971	1030	1092	1062
chr01	36940000	36950000	147453	140533	147523	996	957	1004
chr01	36950000	36960000	146485	158327	138629	988	1075	942
chr01	36960000	36970000	150460	138499	145709	1014	935	984
chr01	36970000	36980000	144509	149498	143028	979	1010	971
chr01	36980000	36990000	141948	153116	151375	956	1034	1019
chr01	36990000	37000000	152572	162594	147969	1028	1095	996
chr01	37000000	37010000	153584	141506	153172	1040	963	1036
chr01	37010000	37020000	146030	138505	134482	991	944	910
chr01	37020000	37030000	139413	148296	147459	946	1004	1000
chr01	37030000	37040000	137708	151861	131773	938	1034	898
chr01	37040000	37050000	165701	144023	149367	1120	982	1014
chr01	37050000	37060000	159760	158552	138571	1079	1073	937
chr01	37060000	37070000	155245	159082	147121	1056	1078	992
chr01	37070000	37080000	141134	150894	130966	957	1019	883
chr01	37080000	37090000	161073	147195	135681	1090	995	915
chr01	37090000	37100000	159682	146237	153324	1078	989	1040
chr01	37100000	37110000	153859	153093	139818	1044	1034	947
chr01	37110000	37120000	140079	155098	159255	955	1045	1077
chr01	37120000	37130000	141588	148177	157391	961	1004	1067
chr01	37130000	37140000	144259	156292	144244	974	1060	976
chr01	37140000	37150000	151657	151265	146621	1027	1023	993
chr01	37150000	37160000	152960	156728	143394	1028	1064	974
chr01	37160000	37170000	143817	158464	161785	974	1076	1100
chr01	37170000	37180000	153598	149995	158220	1038	1013	1074
chr01	37180000	37190000	143209	147943	161963	969	998	1097
chr01	37190000	37200000	155583	150806	152980	1053	1019	1032
chr01	37200000	37210000	160060	152137	143807	1083	1025	976
chr01	37210000	37220000	151295	153343	144011	1025	1037	977
chr01	37220000	37230000	150118	154554	143746	1015	1041	970
chr01	37230000	37240000	152916	153881	141174	1038	1041	954
chr01	37240000	37250000	143474	150498	162874	971	1024	1106
chr01	37250000	37260000	137817	143816	147867	928	968	1000
chr01	37260000	37270000	143675	161458	155032	967	1093	1053
chr01	37270000	37280000	147151	150789	162272	994	1026	1100
chr01	37280000	37290000	152336	157983	154614	1028	1067	1047
chr01	37290000	37300000	143310	150492	152065	973	1022	1026
chr01	37300000	37310000	144099	156000	143206	974	1054	972
chr01	37310000	37320000	145810	157347	140825	989	1062	954
chr01	37320000	37330000	147041	149293	148292	996	1010	1001
chr01	37330000	37340000	148887	154921	140592	1008	1049	955
chr01	37340000	37350000	150337	149843	151463	1015	1012	1032
chr01	37350000	37360000	151928	157739	145780	1025	1067	982
chr01	37360000	37370000	155165	140055	148195	1049	944	1003
chr01	37370000	37380000	141942	153535	146544	958	1036	991
chr01	37380000	37390000	132435	157444	145416	898	1064	988
chr01	37390000	37400000	143868	145730	162713	973	989	1094
chr01	37400000	37410000	160912	164066	141054	1087	1107	949
chr01	37410000	37420000	138684	152581	146772	938	1029	991
chr01	37420000	37430000	150611	154353	156689	1020	1046	1060
chr01	37430000	37440000	148347	156640	148336	1002	1056	1003
chr01	37440000	37450000	150909	151532	145767	1022	1023	982
chr01	37450000	37460000	145466	140997	161645	986	953	1091
chr01	37460000	37470000	133407	158758	143709	906	1075	969
chr01	37470000	37480000	142321	159701	150754	969	1084	1026
chr01	37480000	37490000	142589	142555	150818	970	972	1021
chr01	37490000	37500000	157268	142878	140669	1068	965	951
chr01	37500000	37510000	145252	139425	149275	983	943	1014
chr01	37510000	37520000	157258	157368	136643	1065	1064	921
chr01	37520000	37530000	146655	144555	144264	992	981	982
chr01	37530000	37540000	157236	160683	150929	1062	1083	1030
chr01	37540000	37550000	153937	154204	157466	1041	1042	1067
chr01	37550000	37560000	143911	143247	138102	973	968	937
chr01	37560000	37570000	146090	159627	148705	990	1078	1011
chr01	37570000	37580000	145664	142008	147788	983	959	1000
chr01	37580000	37590000	154746	140196	135183	1043	948	915
chr01	37590000	37600000	141120	147690	140577	961	995	951
chr01	37600000	37610000	148758	151557	146785	1010	1024	993
chr01	37610000	37620000	156503	153164	143662	1063	1032	968
chr01	37620000	37630000	156690	146521	130405	1063	995	881
chr01	37630000	37640000	148996	156533	151113	1007	1060	1022
chr01	37640000	37650000	148044	150396	147089	999	1018	993
chr01	37650000	37660000	137904	158400	150678	930	1075	1015
chr01	37660000	37670000	150053	151168	147919	1012	1025	1000
chr01	37670000	37680000	137113	162144	160859	929	1100	1082
chr01	37680000	37690000	150811	156087	135991	1017	1057	920
chr01	37690000	37700000	151241	148938	155088	1024	1007	1047
chr01	37700000	37710000	140536	148359	146753	955	1002	993
chr01	37710000	37720000	139159	148262	154360	947	1007	1039
chr01	37720000	37730000	147964	154275	152906	1001	1043	1029
chr01	37730000	37740000	135618	148864	157959	918	1007	1065
chr01	37740000	37750000	139770	154098	159820	943	1046	1077
chr01	37750000	37760000	137686	155770	149417	930	1054	1013
chr01	37760000	37770000	141526	166329	156788	961	1125	1063
chr01	37770000	37780000	157589	154498	145024	1072	1046	983
chr01	37780000	37790000	149898	143250	160539	1019	975	1093
chr01	37790000	37800000	148144	156354	152925	1005	1055	1041
chr01	37800000	37810000	153329	146921	148548	1034	994	1005
chr01	37810000	37820000	141404	144215	143292	957	982	968
chr01	37820000	37830000	141192	148277	148335	960	1007	1005
chr01	37830000	37840000	145412	148199	156473	989	1005	1068
chr01	37840000	37850000	134162	150063	141660	912	1008	961
chr01	37850000	37860000	140550	151917	148766	953	1027	1006
chr01	37860000	37870000	139320	157484	148610	944	1063	1006
chr01	37870000	37880000	149924	146281	144011	1016	989	979
chr01	37880000	37890000	141877	146007	146167	962	990	990
chr01	37890000	37900000	158578	157391	140989	1070	1066	952
chr01	37900000	37910000	153762	155542	137461	1045	1053	927
chr01	37910000	37920000	144110	148796	145747	975	1004	988
chr01	37920000	37930000	157502	147750	151572	1065	999	1027
chr01	37930000	37940000	138086	156235	139231	937	1055	944
chr01	37940000	37950000	143883	145385	144647	977	984	982
chr01	37950000	37960000	153940	148382	145785	1047	999	990
chr01	37960000	37970000	156466	148324	150143	1065	1004	1014
chr01	37970000	37980000	155580	154656	139502	1056	1040	947
chr01	37980000	37990000	134874	145396	144555	914	980	983
chr01	37990000	38000000	142134	147044	142850	960	995	968
chr01	38000000	38010000	141363	143692	151390	958	972	1025
chr01	38010000	38020000	142232	150558	157662	960	1021	1067
chr01	38020000	38030000	156007	149468	141266	1058	1013	958
chr01	38030000	38040000	142693	139866	167781	969	949	1132
chr01	38040000	38050000	145746	149974	148017	991	1016	1003
chr01	38050000	38060000	151186	152620	157318	1029	1032	1066
chr01	38060000	38070000	150598	155485	148519	1019	1047	1002
chr01	38070000	38080000	146757	155005	158787	992	1049	1077
chr01	38080000	38090000	155999	140456	150464	1057	955	1015
